source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO1998,770101,Climate Change,SEO,190505,Effects of climate change on New Zealand (excl. social impacts),objective,False,explicit_official_transitive,0.301,SEO1998->960308 (2008)->190505 (2020)
SEO1998,770101,Climate Change,SEO,190501,Climate change models,objective,True,explicit_official_transitive,0.8,SEO1998->960303 (2008)->190501 (2020)
SEO1998,770102,Climate Variability,SEO,190504,Effects of climate change on Australia (excl. social impacts),objective,False,explicit_official_transitive,0.396,SEO1998->960307 (2008)->190504 (2020)
SEO1998,770102,Climate Variability,SEO,190103,Social impacts of climate change and variability,objective,False,explicit_official_transitive,0.567,SEO1998->960311 (2008)->190103 (2020)
SEO1998,770102,Climate Variability,SEO,190502,Climate variability (excl. social impacts),objective,True,explicit_official_transitive,0.623,SEO1998->960304 (2008)->190502 (2020)
SEO1998,770102,Climate Variability,SEO,190506,Effects of climate change on the South Pacific (excl. Australia and New Zealand) (excl. social impacts),objective,False,explicit_official_transitive,0.275,SEO1998->960309 (2008)->190506 (2020)
SEO1998,770102,Climate Variability,SEO,190507,"Global effects of climate change (excl. Australia, New Zealand, Antarctica and the South Pacific) (excl. social impacts)",objective,False,explicit_official_transitive,0.245,SEO1998->960310 (2008)->190507 (2020)
SEO1998,770102,Climate Variability,SEO,190505,Effects of climate change on New Zealand (excl. social impacts),objective,False,explicit_official_transitive,0.388,SEO1998->960308 (2008)->190505 (2020)
SEO1998,770102,Climate Variability,SEO,190503,Effects of climate change on Antarctic and sub-Antarctic environments (excl. social impacts),objective,False,explicit_official_transitive,0.299,SEO1998->960306 (2008)->190503 (2020)
SEO1998,770103,Weather,SEO,180104,Weather,objective,True,explicit_official_transitive,0.9,SEO1998->960203 (2008)->180104 (2020)
SEO1998,770199,Other,SEO,180103,Atmospheric processes and dynamics,objective,True,explicit_official_transitive,0.205,SEO1998->960202 (2008)->180103 (2020)
SEO1998,770199,Other,SEO,180199,"Air quality, atmosphere and weather not elsewhere classified",objective,False,explicit_official_transitive,0.192,SEO1998->960299 (2008)->180199 (2020)
SEO1998,770199,Other,SEO,190399,Mitigation of climate change not elsewhere classified,objective,False,explicit_official_transitive,0.179,SEO1998->960399 (2008)->190399 (2020)
SEO1998,7702,ATMOSPHERE (EXCL. CLIMATE AND WEATHER),SEO,1801,"Air quality, atmosphere and weather",group,True,derived_empirical,1.0,"rolled up from 3 SEO1998 leaf-level mapping(s), 3 agreeing"
SEO1998,770201,Atmospheric Composition,SEO,180102,Atmospheric composition (incl. greenhouse gas inventory),objective,True,explicit_official_transitive,0.9,SEO1998->960201 (2008)->180102 (2020)
SEO1998,770202,Atmospheric Processes,SEO,180103,Atmospheric processes and dynamics,objective,True,explicit_official_transitive,0.764,SEO1998->960202 (2008)->180103 (2020)
SEO1998,770299,Atmosphere not elsewhere classified,SEO,180199,"Air quality, atmosphere and weather not elsewhere classified",objective,True,user_provided,1.0,"hand-coded: no SEO2020 objective/group match found officially or by label, resolved by direct user judgment"
SEO1998,7703,MARINE ENVIRONMENT,SEO,1899,Other environmental management,group,False,derived_empirical,0.125,"rolled up from 8 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,7703,MARINE ENVIRONMENT,SEO,1805,Marine systems and management,group,True,derived_empirical,0.75,"rolled up from 8 SEO1998 leaf-level mapping(s), 6 agreeing"
SEO1998,7703,MARINE ENVIRONMENT,SEO,1801,"Air quality, atmosphere and weather",group,False,derived_empirical,0.125,"rolled up from 8 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,770301,Air Quality,SEO,180101,Air quality,objective,True,explicit_official_transitive,0.9,SEO1998->960104 (2008)->180101 (2020)
SEO1998,770302,Living Resources (incl. Impacts of Fishing on Non-Target Species),SEO,180504,Marine biodiversity,objective,True,explicit_official_transitive,0.9,SEO1998->960808 (2008)->180504 (2020)
SEO1998,770303,Control of Pests and Exotic Species,SEO,180503,"Control of pests, diseases and exotic species in marine environments",objective,True,explicit_official_transitive,0.68,SEO1998->960407 (2008)->180503 (2020)
SEO1998,770304,Physical and Chemical Conditions,SEO,180505,Measurement and assessment of marine water quality and condition,objective,True,explicit_official_transitive,0.9,SEO1998->961104 (2008)->180505 (2020)
SEO1998,770305,Oceanic Processes (excl. Climate Related),SEO,180506,Oceanic processes (excl. in the Antarctic and Southern Ocean),objective,True,explicit_official_transitive,0.9,SEO1998->969902 (2008)->180506 (2020)
SEO1998,770306,Integrated (Ecosystem) Assessment and Management,SEO,180501,Assessment and management of benthic marine ecosystems,objective,True,explicit_official_transitive,0.9,SEO1998->960507 (2008)->180501 (2020)
SEO1998,770307,Marine Protected Areas,SEO,180507,Rehabilitation or conservation of marine environments,objective,True,explicit_official_transitive,0.9,SEO1998->961303 (2008)->180507 (2020)
SEO1998,770399,Other,SEO,189999,Other environmental management not elsewhere classified,objective,True,explicit_official_transitive,0.244,SEO1998->969999 (2008)->189999 (2020)
SEO1998,770399,Other,SEO,190499,Natural hazards not elsewhere classified,objective,False,explicit_official_transitive,0.093,SEO1998->961006 (2008)->190499 (2020)
SEO1998,7704,COASTAL AND ESTUARINE ENVIRONMENT,SEO,1801,"Air quality, atmosphere and weather",group,False,derived_empirical,0.1,"rolled up from 10 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,7704,COASTAL AND ESTUARINE ENVIRONMENT,SEO,1899,Other environmental management,group,False,derived_empirical,0.1,"rolled up from 10 SEO1998 leaf-level mapping(s), 1 agreeing"
