source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
Leiden,1901,,OAX,11901,Bayesian Methods and Mixture Models,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1902,,OAX,11902,Intelligent Tutoring Systems and Adaptive Learning,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1903,,OAX,11903,Private Equity and Venture Capital,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1904,,OAX,11904,Spatial Cognition and Navigation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1905,,OAX,11905,Veterinary Pharmacology and Anesthesia,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1907,,OAX,11907,Copper-based nanomaterials and applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1908,,OAX,11908,Protein Interaction Studies and Fluorescence Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1909,,OAX,11909,Histiocytic Disorders and Treatments,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,191,,OAX,10191,Robotics and Sensor-Based Localization,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1910,,OAX,11910,Foreign Body Medical Cases,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1911,,OAX,11911,Spatial and Panel Data Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1912,,OAX,11912,Outsourcing and Supply Chain Management,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1913,,OAX,11913,Animal Ecology and Behavior Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1914,,OAX,11914,PARP inhibition in cancer therapy,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1915,,OAX,11915,Pickering emulsions and particle stabilization,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1916,,OAX,11916,Legionella and Acanthamoeba research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1917,,OAX,11917,"Coagulation, Bradykinin, Polyphosphates, and Angioedema",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1918,,OAX,11918,Forecasting Techniques and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1919,,OAX,11919,dental development and anomalies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,192,,OAX,10192,Catalytic Processes in Materials Science,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1920,,OAX,11920,Pulsed Power Technology Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1921,,OAX,11921,Electroconvulsive Therapy Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1922,,OAX,11922,Cardiovascular Effects of Exercise,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1923,,OAX,11923,Mine drainage and remediation techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1924,,OAX,11924,Polyamine Metabolism and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1925,,OAX,11925,Culinary Culture and Tourism,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1926,,OAX,11926,Subterranean biodiversity and taxonomy,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1927,,OAX,11927,Plant Reproductive Biology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1928,,OAX,11928,Genetic Syndromes and Imprinting,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1929,,OAX,11929,Cerebral Venous Sinus Thrombosis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,193,,OAX,10193,Coronary Interventions and Diagnostics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1930,,OAX,11930,"Cardiac, Anesthesia and Surgical Outcomes",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1931,,OAX,11931,Organoselenium and organotellurium chemistry,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1932,,OAX,11932,Wireless Body Area Networks,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1933,,OAX,11933,Mining and Resource Management,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1934,,OAX,11934,Syphilis Diagnosis and Treatment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1935,,OAX,11935,"Literacy, Media, and Education",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1936,,OAX,11936,Chemical and Physical Properties in Aqueous Solutions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1937,,OAX,11937,Research Data Management Practices,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1938,,OAX,11938,ERP Systems Implementation and Impact,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1939,,OAX,11939,Public-Private Partnership Projects,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,194,,OAX,10194,Nonlinear Partial Differential Equations,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1940,,OAX,11940,Layered Double Hydroxides Synthesis and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1943,,OAX,11943,Pharmacovigilance and Adverse Drug Reactions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1944,,OAX,11944,Participatory Visual Research Methods,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1945,,OAX,11945,Heat Transfer Mechanisms,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1946,,OAX,11946,Antenna Design and Optimization,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1947,,OAX,11947,Molten salt chemistry and electrochemical processes,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1948,,OAX,11948,Machine Learning in Materials Science,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1949,,OAX,11949,Nuclear Physics and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,195,,OAX,10195,Antimicrobial Resistance in Staphylococcus,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1950,,OAX,11950,Cardiovascular Syncope and Autonomic Disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1951,,OAX,11951,Trauma Management and Diagnosis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1952,,OAX,11952,Landfill Environmental Impact Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1953,,OAX,11953,"Neuroethics, Human Enhancement, Biomedical Innovations",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1954,,OAX,11954,Energy Efficiency and Management,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1955,,OAX,11955,Urban and spatial planning,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1956,,OAX,11956,Sexual Differentiation and Disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1957,,OAX,11957,Food Safety and Hygiene,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1958,,OAX,11958,Dental Erosion and Treatment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1959,,OAX,11959,Employment and Welfare Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,196,,OAX,10196,Pain Mechanisms and Treatments,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1960,,OAX,11960,Relativity and Gravitational Theory,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1961,,OAX,11961,Neonatal and Maternal Infections,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1962,,OAX,11962,Cardiac Fibrosis and Remodeling,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1963,,OAX,11963,Impact of Light on Environment and Health,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1964,,OAX,11964,Pregnancy and Medication Impact,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1965,,OAX,11965,"Quantum, superfluid, helium dynamics",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1966,,OAX,11966,Silk-based biomaterials and applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1967,,OAX,11967,Electrolyte and hormonal disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1968,,OAX,11968,High Altitude and Hypoxia,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1969,,OAX,11969,Fluoride Effects and Removal,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,197,,OAX,10197,Membrane Separation Technologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1970,,OAX,11970,Molecular Biology Techniques and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1971,,OAX,11971,"World Wars: History, Literature, and Impact",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1972,,OAX,11972,Chromium effects and bioremediation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1973,,OAX,11973,Plant chemical constituents analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1975,,OAX,11975,Evolutionary Algorithms and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1976,,OAX,11976,Capital Investment and Risk Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1977,,OAX,11977,Technology Use by Older Adults,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1978,,OAX,11978,Soil Mechanics and Vehicle Dynamics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1979,,OAX,11979,Garlic and Onion Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,198,,OAX,10198,Heart Failure Treatment and Management,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1980,,OAX,11980,Human Mobility and Location-Based Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1982,,OAX,11982,Rhetoric and Communication Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1983,,OAX,11983,"Identity, Memory, and Therapy",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1984,,OAX,11984,Anatomy and Medical Technology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1985,,OAX,11985,Marine Toxins and Detection Methods,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1986,,OAX,11986,Scientific Computing and Data Management,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1987,,OAX,11987,COVID-19 Impact on Reproduction,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1988,,OAX,11988,Sustainable Building Design and Assessment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1989,,OAX,11989,Oxidative Organic Chemistry Reactions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,199,,OAX,10199,Wildlife Ecology and Conservation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1990,,OAX,11990,Global Health Workforce Issues,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1991,,OAX,11991,Soft tissue tumor case studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1992,,OAX,11992,CCD and CMOS Imaging Sensors,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1993,,OAX,11993,Atomic and Subatomic Physics Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1994,,OAX,11994,Human Resource Development and Performance Evaluation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1995,,OAX,11995,"FinTech, Crowdfunding, Digital Finance",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1996,,OAX,11996,Random lasers and scattering media,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1997,,OAX,11997,Free Will and Agency,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1998,,OAX,11998,Youth Development and Social Support,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1999,,OAX,11999,Empathy and Medical Education,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2,,OAX,10002,Advanced Chemical Physics Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,20,,OAX,10020,Quantum Information and Cryptography,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,200,,OAX,10200,Rheumatoid Arthritis Research and Therapies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2000,,OAX,12000,Systems Engineering Methodologies and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2001,,OAX,12001,Fossil Insects in Amber,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2002,,OAX,12002,"Computability, Logic, AI Algorithms",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2003,,OAX,12003,Bioenergy crop production and management,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2004,,OAX,12004,Advanced Frequency and Time Standards,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2005,,OAX,12005,Spaceflight effects on biology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2007,,OAX,12007,Plasma and Flow Control in Aerodynamics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2008,,OAX,12008,Solar-Powered Water Purification Methods,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2009,,OAX,12009,Hedgehog Signaling Pathway Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,201,,OAX,10201,Speech Recognition and Synthesis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2010,,OAX,12010,Evaluation and Performance Assessment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2012,,OAX,12012,Diatoms and Algae Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2014,,OAX,12014,"Fish biology, ecology, and behavior",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2015,,OAX,12015,Photoacoustic and Ultrasonic Imaging,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2016,,OAX,12016,Web Data Mining and Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2017,,OAX,12017,Recycling and Waste Management Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2018,,OAX,12018,Coronary Artery Anomalies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2019,,OAX,12019,Calibration and Measurement Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2020,,OAX,12020,Enhanced Recovery After Surgery,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2022,,OAX,12022,Hydraulic flow and structures,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2023,,OAX,12023,Cholinesterase and Neurodegenerative Diseases,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2024,,OAX,12024,Ultra-Wideband Communications Technology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2025,,OAX,12025,Hepatitis Viruses Studies and Epidemiology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2026,,OAX,12026,Explainable Artificial Intelligence (XAI),topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2027,,OAX,12027,Social Media in Health Education,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2028,,OAX,12028,Knowledge Management and Sharing,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2029,,OAX,12029,DNA and Biological Computing,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,203,,OAX,10203,Recommender Systems and Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2030,,OAX,12030,S100 Proteins and Annexins,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2031,,OAX,12031,Speech and dialogue systems,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2032,,OAX,12032,Multisensory perception and integration,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2033,,OAX,12033,Agricultural Economics and Policy,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2034,,OAX,12034,Digital and Cyber Forensics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2035,,OAX,12035,Pain Management and Placebo Effect,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2036,,OAX,12036,Argentine historical studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2037,,OAX,12037,Algebraic and Geometric Analysis,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2038,,OAX,12038,Covalent Organic Framework Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2039,,OAX,12039,Electron and X-Ray Spectroscopy Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2040,,OAX,12040,International Arbitration and Investment Law,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2042,,OAX,12042,Satellite Communication Systems,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2043,,OAX,12043,Insect behavior and control techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2044,,OAX,12044,Advanced Physical and Chemical Molecular Interactions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2045,,OAX,12045,Rice Cultivation and Yield Improvement,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2046,,OAX,12046,MXene and MAX Phase Materials,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2047,,OAX,12047,Viral Infections and Vectors,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2048,,OAX,12048,Microencapsulation and Drying Processes,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2049,,OAX,12049,Tuberous Sclerosis Complex Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,205,,OAX,10205,Advanced Fiber Optic Sensors,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2050,,OAX,12050,Optical Polarization and Ellipsometry,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2051,,OAX,12051,Diversity and Impact of Dance,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2053,,OAX,12053,Minimally Invasive Surgical Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2054,,OAX,12054,Menstrual Health and Disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2055,,OAX,12055,Boron Compounds in Chemistry,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2056,,OAX,12056,Markov Chains and Monte Carlo Methods,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2057,,OAX,12057,Consumer Attitudes and Food Labeling,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2058,,OAX,12058,Allelopathy and phytotoxic interactions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2059,,OAX,12059,Berberine and alkaloids research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,206,,OAX,10206,Meta-analysis and systematic reviews,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2060,,OAX,12060,Child Development and Digital Technology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2061,,OAX,12061,Axon Guidance and Neuronal Signaling,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2062,,OAX,12062,Approximation Theory and Sequence Spaces,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2063,,OAX,12063,Heat and Mass Transfer in Porous Media,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2064,,OAX,12064,Intraperitoneal and Appendiceal Malignancies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2065,,OAX,12065,Hippo pathway signaling and YAP/TAZ,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2066,,OAX,12066,Obesity and Health Practices,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2067,,OAX,12067,Renal and Vascular Pathologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2068,,OAX,12068,Neonatal Health and Biochemistry,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2069,,OAX,12069,Commutative Algebra and Its Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,207,,OAX,10207,Advanced biosensing and bioanalysis techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2070,,OAX,12070,Writing and Handwriting Education,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2071,,OAX,12071,Marine Biology and Environmental Chemistry,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2072,,OAX,12072,Machine Learning and Algorithms,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2073,,OAX,12073,Isotope Analysis in Ecology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2074,,OAX,12074,Membrane-based Ion Separation Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2075,,OAX,12075,Sodium Intake and Health,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2076,,OAX,12076,Renaissance and Early Modern Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2077,,OAX,12077,Vacuum and Plasma Arcs,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2078,,OAX,12078,Environmental remediation with nanomaterials,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2079,,OAX,12079,IoT Networks and Protocols,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2080,,OAX,12080,Injection Molding Process and Properties,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2081,,OAX,12081,Aerodynamics and Fluid Dynamics Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,2082,,OAX,12082,Takotsubo Cardiomyopathy and Associated Phenomena,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
