code,level,label,parent_code
13601,topic,Urban Transport Systems Analysis,2205
13602,topic,Educational Methods and Media Use,1710
13603,topic,Corporate Social Responsibility and Sustainability,1407
13604,topic,"Adsorption, diffusion, and thermodynamic properties of materials",1607
13605,topic,"Homicide, Infanticide, and Child Abuse",3312
13606,topic,Umberto Eco and Semiotics,1203
13607,topic,Academic Publishing and Open Access,1802
13608,topic,Advanced Computational Techniques in Science and Engineering,1710
13609,topic,"Economic, Social, and Public Health Issues in Russia and Globally",1803
13610,topic,"Society, Economy, and Ethics Research",3312
13611,topic,"Education, Management, Technology, Human Resources",1802
13612,topic,Advanced Scientific and Engineering Studies,1803
13613,topic,"Health, Education, and Cultural Studies",3312
13614,topic,Social and Economic Solidarity,3312
13615,topic,Transportation Systems and Safety,1704
13616,topic,"Governance, Compliance, and Sustainability",1408
13617,topic,"Gender, Violence, Rights in Latin America",3312
13618,topic,Regional Socio-Economic Development Trends,3317
13619,topic,Geotechnical and Geomechanical Engineering,2211
13620,topic,Education for Peace and Conflict Resolution,3312
13621,topic,Ancient and Medieval Archaeology Studies,1204
13622,topic,Historical and Environmental Studies,3312
13623,topic,Linguistic Studies and Language Acquisition,1702
13624,topic,Social Sciences and Policies,3300
13625,topic,Journalism and Media Studies,3315
13626,topic,Educational and Organizational Development,1407
13627,topic,Cultural and Educational Studies,3304
13628,topic,Agricultural Productivity and Crop Improvement,1102
13629,topic,Text Readability and Simplification,1702
13630,topic,Agriculture Market Analysis Ukraine,1100
13631,topic,"Global History, Politics, and Ideology",3312
13632,topic,Marriage and Sexual Relationships,3312
13633,topic,Public Health and Social Inequalities,3306
13634,topic,Middle East and Rwanda Conflicts,3312
13635,topic,Philosophy and Education Pedagogy,3306
13636,topic,Pentecostalism and Christianity Studies,1212
13637,topic,Calpain Protease Function and Regulation,1307
13638,topic,Human auditory perception and evaluation,2202
13639,topic,Paraquat toxicity studies and treatments,2746
13640,topic,Ranque-Hilsch vortex tube,2210
13641,topic,Historical Studies and Socio-cultural Analysis,1207
13642,topic,Organizational Downsizing and Restructuring,1407
13643,topic,Artificial Intelligence in Law,3320
13644,topic,Control Systems in Engineering,2210
13645,topic,Thermodynamic and Structural Properties of Metals and Alloys,2210
13646,topic,Qur’anic Interpretation Studies,3304
13647,topic,AI and Big Data Applications,1710
13648,topic,Cerebrovascular and genetic disorders,2728
13649,topic,Advanced Synthetic Organic Chemistry,1605
13650,topic,Computational Physics and Python Applications,1702
13651,topic,Medicinal Plants and Bioactive Compounds,1312
13652,topic,Education and Social Development in Ukraine,3304
13653,topic,"Commonwealth, Australian Politics and Federalism",3320
13654,topic,Urban Planning and Landscape Design,2308
13655,topic,Canadian Policy and Governance,3320
13656,topic,"Science, Research, and Medicine",2743
13657,topic,Aortic Thrombus and Embolism,2740
13658,topic,Education and Professional Development,3304
13659,topic,Ombudsman and Human Rights,3312
13660,topic,Philosophical and Historical Studies,3312
13661,topic,Reformed Theology and Governance,1211
13662,topic,Qualitative research in health,3304
13663,topic,"Sustainability, Environment, and Optimization Algorithms",2312
13664,topic,Genome Rearrangement Algorithms,1311
13665,topic,Legal and cultural studies analysis,3314
13666,topic,Postmodernism in Literature and Education,1208
13667,topic,French Literature and Criticism,1208
13668,topic,Agricultural and Rural Development Research,1107
13669,topic,China's Global Influence and Migration,3314
13670,topic,Ziziphus Jujuba Studies and Applications,1106
13671,topic,Philosophy and Phenomenology Studies,3300
13672,topic,Thomas Hardy Literature Studies,1208
13673,topic,Library Science and Information,1710
13674,topic,Computer Science and Engineering,1702
13675,topic,Diffusion Coefficients in Liquids,1607
13676,topic,Educational and Technological Research,1710
13677,topic,Magnolia and Illicium research,2742
13678,topic,Agricultural Research and Practices,1100
13679,topic,Tardigrade Biology and Ecology,1105
13680,topic,"Education, Psychology, and Complexity Research",2613
13681,topic,Engineering and Information Technology,1712
13682,topic,Engineering Education and Pedagogy,2216
13683,topic,"Architecture, Art, Education",1213
13684,topic,Political Dynamics in Latin America,3320
13685,topic,Material Science and Thermodynamics,2210
13687,topic,Extractivism and Socioeconomic Issues,3312
13688,topic,Shallot Cultivation and Analysis,1110
13689,topic,Underground infrastructure and sustainability,2215
13690,topic,Quality and Safety in Healthcare,3607
13691,topic,"Energy, Environment, Agriculture Analysis",2105
13692,topic,Italian Social Issues and Migration,3312
13693,topic,Smart Systems and Machine Learning,1705
13694,topic,Immigration Law and Human Rights,3322
13695,topic,"Aging, Elder Care, and Social Issues",3600
13696,topic,Technology's Impact on Media,1802
13697,topic,Biliary and Gastrointestinal Fistulas,2740
13698,topic,"Education, Politics, and Culture Studies",3312
13699,topic,Public Spaces through Art,3322
13700,topic,Gender Studies and Social Issues,3318
13701,topic,Psycholinguistics and Behavioral Studies,3304
13702,topic,Machine Learning in Healthcare,1702
13703,topic,Attention Economy in Education and Business,1408
13704,topic,French Literature and Poetry,1208
13705,topic,Australian Indigenous Culture and History,3314
13706,topic,Management and Optimization Techniques,1408
13707,topic,"Literature, Language, and Rhetoric Studies",3312
13708,topic,History of Emotions Research,1202
13709,topic,Education in Diverse Contexts,3304
13710,topic,European and International Law Studies,3320
13711,topic,Environmental Science and Technology,1303
13712,topic,Kantian Philosophy and Modern Interpretations,1211
13713,topic,Diverse Perspectives in Modern Studies,2002
13714,topic,Medieval Architecture and Archaeology,1204
13715,topic,Power Line Inspection Robots,2210
13716,topic,Communication Studies and Media,3315
13717,topic,Advanced Algorithms and Applications,2207
13718,topic,Media Influence and Politics,3312
13719,topic,Phytochemistry and Bioactivity Studies,3004
13720,topic,Benford’s Law and Fraud Detection,2613
13721,topic,Political Science Research and Education,3320
13722,topic,Ergonomics and Human Factors,2204
13724,topic,Humanities and Social Sciences,3312
13725,topic,Pineapple and bromelain studies,1312
13726,topic,International Science and Diplomacy,3320
13727,topic,Linguistic and Sociocultural Studies,3310
13728,topic,"Crime, Deviance, and Social Control",3312
13729,topic,Korean Urban and Social Studies,2308
13730,topic,"Martial Arts: Techniques, Psychology, and Education",3311
13731,topic,Advanced Computing and Algorithms,3322
13732,topic,"Aerospace, Electronics, Mathematical Modeling",2309
13733,topic,Moravian Church and William Blake,1208
13734,topic,Advanced Computational Techniques and Applications,1702
13735,topic,History of Medical Practice,2728
13736,topic,Steroid Chemistry and Biochemistry,1312
13737,topic,Critical and Liberation Pedagogy,3304
13738,topic,Congenital Ear and Nasal Anomalies,2716
13739,topic,Medieval and Early Modern Justice,3320
13740,topic,Soil Science and Environmental Management,1111
13741,topic,Cross-Cultural and Social Analysis,3314
13742,topic,Metallurgy and Cultural Artifacts,3302
13743,topic,Italian Literature and Culture,1200
13744,topic,Financial Literacy and Behavior,1402
13745,topic,Media and Digital Communication,1705
13746,topic,Mechanical Systems and Engineering,2105
13747,topic,Sociopolitical Dynamics in Russia,3312
13748,topic,Advanced Statistical Modeling Techniques,1705
13749,topic,"Hungarian Social, Economic and Educational Studies",3305
13750,topic,"Mormonism, Religion, and History",1202
13751,topic,Diverse Approaches in Healthcare and Education Studies,2739
13752,topic,Mechanics and Biomechanics Studies,2204
13753,topic,Diverse multidisciplinary academic research,3316
13754,topic,Central European and Russian historical studies,3320
13755,topic,Global socioeconomic and cultural dynamics,3305
13756,topic,International Environmental Law and Policies,2308
13757,topic,Graphic Design and Typography,1207
13758,topic,Energy Law and Policy,1802
13759,topic,Medical Imaging and Pathology Studies,2740
13760,topic,"Finance, Taxation, and Governance",2308
13761,topic,HIV/AIDS oral health manifestations,2739
13762,topic,Education and Labor Relations,3320
13763,topic,Historical Legal Studies and Society,3320
13764,topic,Political theory and Gramsci,3312
13765,topic,Social Science and Policy Research,3300
13766,topic,"Media, Journalism, and Communication History",1202
13767,topic,Leech Biology and Applications,2736
13768,topic,Oral and gingival health research,3611
13769,topic,Fusion and Plasma Physics Studies,3109
13770,topic,Pediatric health and respiratory diseases,3604
13771,topic,Advanced Research in Science and Engineering,2611
13772,topic,Geomechanics and Mining Engineering,2211
13773,topic,International Labor and Employment Law,3320
13774,topic,Citizenship Education and Democracy,3304
13775,topic,Hydrogen's biological and therapeutic effects,2746
13776,topic,Phytochemical and Pharmacological Studies,2707
13777,topic,Cognitive and psychological constructs research,3207
13778,topic,Comparative and World Literature,1208
13779,topic,Cancer Mechanisms and Therapy,2734
13780,topic,Diverse Education Studies and Reforms,3304
13781,topic,Coleoptera: Cerambycidae studies,1105
13782,topic,Transactional Analysis in Psychotherapy,3203
13783,topic,"Feminism, Gender, and Intersectionality",3312
13784,topic,Jewish Identity and Society,3317
13785,topic,Aquatic and Environmental Studies,1904
13786,topic,Diverse Academic Research Studies,3316
13787,topic,"Globalization, Historical Perspectives, and International Relations",3312
13788,topic,Cultural Identity and Representation,1211
13789,topic,Global Education Systems and Policies,3304
13790,topic,Waste Management and Environmental Impact,2210
13791,topic,Veterinary medicine and infectious diseases,3404
13792,topic,Morinda citrifolia extract uses,2707
13793,topic,Environmental and Analytical Chemistry Studies,2312
13794,topic,Financial Reporting and XBRL,1404
13795,topic,"Language, Communication, and Linguistic Studies",3315
13796,topic,Neurological Disorders and Treatments,2808
13797,topic,Probabilistic Statistics in Medicine,2613
13798,topic,Hops Chemistry and Applications,3004
13799,topic,Media and Communication Studies,3315
13800,topic,Earthquake and Disaster Impact Studies,3313
13801,topic,Urban Arborization and Environmental Studies,2308
13802,topic,Vietnamese History and Culture Studies,3312
13803,topic,Organizational Strategy and Culture,1407
13804,topic,Physical Activity and Education Research,2312
13805,topic,Adolescent Health and Behaviors,3600
13806,topic,Mathematical and Computational Methods,2611
13807,topic,Cultural Insights and Digital Impacts,1705
13808,topic,Construction Engineering and Safety,2205
13809,topic,"Philosophy, Health, and Society",2736
13810,topic,Legal Systems and Institutions,1408
13811,topic,Earth Systems and Cosmic Evolution,1902
13812,topic,AI and HR Technologies,1407
13813,topic,Oral and Craniofacial Lesions,3616
13814,topic,Cultural and political discourse analysis,3310
13815,topic,Islamic Thought and Society Studies,1212
13816,topic,Advanced Signal Processing Techniques,2208
13817,topic,"Tannin, Tannase and Anticancer Activities",2402
13818,topic,Cultural Studies and Colonialism,1212
13819,topic,Collaborative and Sustainable Housing Initiatives,3322
13820,topic,SAS software applications and methods,2204
13821,topic,Coaching Methods and Impact,3202
13822,topic,Indigenous Health and Education,3600
13823,topic,Religious and Theological Studies,3312
13824,topic,National Identity and Symbolism,3312
13825,topic,Economic Policies and Impacts,2002
13826,topic,"Bangladesh Politics, Society, and Development",3320
13827,topic,Mechatronics Education and Applications,2210
13828,topic,Natural Products and Biological Research,2746
13829,topic,"Health, Work, and Social Studies in Poland",3207
13830,topic,Educational Curriculum and Learning Methods,3304
13831,topic,Archaeological and Geological Studies,1204
13832,topic,Advanced Decision-Making Techniques,1710
13833,topic,Ferrocene Chemistry and Applications,1605
13834,topic,Whipple's Disease and Interleukins,2734
13835,topic,"Educational, Social, and Political Issues",3312
13836,topic,Educational Research and Pedagogy,1705
13837,topic,Diverse Cultural and Social Studies,1208
13838,topic,Plant and soil sciences,1100
13839,topic,"Tourism, Volunteerism, and Development",3317
13840,topic,Chemical Safety and Risk Management,1504
13841,topic,Psychology of Social Influence,3312
13842,topic,Intellectual Property Law,3308
13843,topic,African Sexualities and LGBTQ+ Issues,3312
13844,topic,Higher Education Learning Practices,3304
13845,topic,Classical Studies and Legal History,1202
13846,topic,Mangiferin and Mango Extracts,2707
13847,topic,Literature Analysis and Criticism,2735
13848,topic,Ottoman and Turkish Studies,1202
13849,topic,Enterobacteriaceae and Cronobacter Research,1310
13850,topic,Night-time city culture,3322
13851,topic,"Law, AI, and Intellectual Property",1702
13852,topic,Seismic and Structural Analysis of Tall Buildings,2205
13853,topic,Teacher Education and Assessments,3304
13854,topic,Historical Geography and Cartography,3305
13855,topic,Aerospace Engineering and Control Systems,2202
13856,topic,Advanced Power Generation Technologies,2208
13857,topic,Mining and Industrial Processes,1106
13858,topic,Technical Engine Diagnostics and Monitoring,2203
13859,topic,Organic Chemistry Synthesis Methods,1605
13860,topic,Arts and Performance Studies,1213
13861,topic,Health and Lifestyle Studies,3600
13862,topic,"Soil, Finite Element Methods",2211
13863,topic,Cultural History and Identity Formation,1202
13864,topic,Indigenous Cultures and History,3314
13865,topic,Nationalism and Cultural Identity,3305
13866,topic,Occupational health in dentistry,3607
13867,topic,Economic Growth and Development,1710
13868,topic,Afro-Latin American Studies,3316
13869,topic,Ocular and Laser Science Research,2731
13870,topic,Environmental and Ecological Studies,2105
13871,topic,Melamine detection and toxicity,1106
13872,topic,Vocational and Entrepreneurial Education,3304
13873,topic,Educational Methods and Technology,1710
13874,topic,Information Architecture and Usability,1710
13875,topic,Legal Studies and Reforms,3320
13876,topic,Chemical synthesis and pharmacological studies,1605
13877,topic,Law in Society and Culture,3308
13878,topic,Case Reports on Hematomas,2746
13879,topic,Indigenous Peoples' Rights and Law,3308
13880,topic,Innovative Education Methods and Tools,1804
13881,topic,Sociology and Norbert Elias,3312
13882,topic,Research studies in Vietnam,2303
13883,topic,Child and Adolescent Health,3600
13884,topic,Educational Leadership and Practices,3304
13885,topic,Geophysics and Sensor Technology,2212
13886,topic,Operations Management Techniques,1803
13887,topic,Augustinian Studies and Theology,1211
13888,topic,Social Policies and Family,3312
13889,topic,Advanced Materials and Semiconductor Technologies,2505
13890,topic,Remote Sensing and Land Use,1902
13891,topic,Engineering Diagnostics and Reliability,2211
13892,topic,Aquatic life and conservation,1104
13893,topic,Sustainable Development and Policies,2308
13894,topic,Indian Economic and Social Development,2002
13895,topic,Educational Leadership and Innovation,3304
13896,topic,Health Services Management and Policy,3600
13897,topic,Historical Economic and Legal Thought,3320
13898,topic,Diverse Interdisciplinary Research Studies,1702
13899,topic,Agricultural Systems and Practices,1105
13900,topic,Contemporary and Historical Greek Studies,3312
13901,topic,State Capitalism and Financial Governance,1408
13902,topic,Indian History and Philosophy,1211
13903,topic,Innovative Educational Techniques,3304
13904,topic,Artificial Intelligence Applications,1702
13905,topic,Telecommunications and Broadcasting Technologies,2214
13906,topic,Social Issues and Policies,3311
13907,topic,Social Issues and Sustainability,3316
13908,topic,Scientific and Historical Analyses,1211
13909,topic,Environmental Quality and Pollution,2303
13910,topic,Computational and Text Analysis Methods,3300
13911,topic,"Employment, Labor, and Gender Studies",3311
13912,topic,"Language, Linguistics, Cultural Analysis",1203
13913,topic,Blockchain Technology in Education and Learning,1710
13914,topic,European Cultural and National Identity,3312
13915,topic,Public Health in Brazil,3312
13916,topic,Environmental Policies and Emissions,2310
13917,topic,Engineering and Material Science Research,2500
13918,topic,Advanced Data and IoT Technologies,2208
13919,topic,Medicinal plant effects and applications,2707
13920,topic,Urban Planning and Valuation,2308
13921,topic,Biological Stains and Phytochemicals,2736
13922,topic,Historical Art and Culture Studies,1209
13923,topic,Nuclear and radioactivity studies,2213
13924,topic,Internet of Things and Social Network Interactions,1705
13925,topic,Offshore Engineering and Technologies,2212
13926,topic,"Feminism, Gender, and Sexuality Studies",3318
13927,topic,Cyberloafing and Workplace Behavior,3317
13928,topic,Advanced Sensor Technologies Research,2204
13929,topic,Educational Outcomes and Influences,3304
13930,topic,Diverse Education and Engineering Focus,3304
13931,topic,Philosophy and Historical Thought,1211
13932,topic,"Education, Technology, and Economics",1710
13933,topic,Whitehead's Philosophy and Applications,2308
13934,topic,Indigenous Knowledge Systems and Agriculture,1110
13935,topic,Mathematical Control Systems and Analysis,1702
13936,topic,Physical Education and Gymnastics,3304
13937,topic,"Genetics, Bioinformatics, and Biomedical Research",1312
13938,topic,Historical and Contemporary Political Dynamics,1202
13939,topic,Archaeology and Natural History,3314
13940,topic,Philosophy and Literary Analysis,1211
13941,topic,Geotechnical and Mining Engineering,2205
13942,topic,International Human Rights and Reproductive Law,3320
13943,topic,Beetle Biology and Toxicology Studies,1306
13944,topic,Psychiatric care and mental health services,3203
13945,topic,"Legal, Health, Environmental and COVID-19 Challenges",2739
13946,topic,Musculoskeletal Disorders and Rehabilitation,2742
13947,topic,Media Discourse and Social Analysis,3312
13948,topic,Gender and Women's Rights,3320
13949,topic,Belt and Road Initiative,2002
13950,topic,Collembola Taxonomy and Ecology Studies,1105
13951,topic,Fluid dynamics and aerodynamics studies,2206
13952,topic,Information Technology and Learning,3304
13953,topic,Digital Imaging in Medicine,2739
13954,topic,Aerospace Engineering and Applications,2207
13955,topic,Evaluation Methods in Various Fields,2302
13956,topic,Sociopolitical Dynamics in Nepal,3317
13957,topic,Corporate Governance and Financial Management,1408
13958,topic,"Education, Innovation and Language Studies",3304
13959,topic,"Swearing, Euphemism, Multilingualism",3315
13960,topic,"Dietetics, Nutrition, and Education",3605
13961,topic,Socioeconomics of Resources and Conservation,2002
13962,topic,Omental and Epiploic Conditions,2745
13963,topic,Organizational Management and Leadership,1405
13964,topic,Educational Technology and Optimization,1710
13965,topic,Laser and Thermal Forming Techniques,2206
13966,topic,Neurological and metabolic disorders,2712
13967,topic,"Conservation, Ecology, Wildlife Education",2308
13968,topic,Contemporary Cultural and Social Studies,3207
13969,topic,Flooding and Environmental Impact,3312
13970,topic,Pharmacy and Medical Practices,3004
13971,topic,Synthesis and Biological Activity,1306
13972,topic,Business Law and Ethics,1402
13973,topic,"Catholicism, Bioethics, Media, Education",3311
13974,topic,"Health, Education, and Aging",3306
13975,topic,"Energy, Economy, and Technology Trends",2105
13976,topic,Web visibility and informetrics,1710
13977,topic,Geography and Environmental Studies in Latin America,3305
13978,topic,Foreign Language Teaching Methods,3304
13979,topic,Communication and COVID-19 Impact,3315
13980,topic,Alexander von Humboldt Studies,2404
13981,topic,"Violence, Education, and Gender Studies",3304
13982,topic,Social Movements and Cultural Identity,3312
13983,topic,Cybersecurity and Information Systems,1705
13984,topic,"Nutrition, Genetics, and Disease",1311
13985,topic,Enterprise Management and Information Systems,1405
13986,topic,Medical Practices and Rehabilitation,3612
13987,topic,Child Development and Education,3304
13988,topic,Public Administration and Governance,3320
13989,topic,Labour Market and Migration,3318
13990,topic,Engine and Fuel Emissions,2203
13991,topic,Nuclear Receptors and Signaling,2804
13992,topic,Cynara cardunculus studies,1110
13993,topic,Historical Geopolitical and Social Dynamics,3320
13994,topic,The Impact of Diversity and Innovation on Society,3312
13995,topic,Globalization and political ideologies,3320
13996,topic,Diverse Musicological Studies,1210
13997,topic,Scientific Research and Studies,2306
13998,topic,"History, Medicine, and Leadership",3320
13999,topic,Digital Rights Management and Security,1710
14000,topic,"Cultural, Social, and Media Studies",3312
14001,topic,Evelyn Waugh and Hans Urs von Balthasar Studies,1208
14002,topic,"Art, Technology, and Culture",1213
14003,topic,Labor Law and Work Dynamics,3320
14004,topic,History and Cultural Heritage,3316
14005,topic,Eastern European Communism and Reforms,3312
14006,topic,"Linguistics, Language Diversity, and Identity",1203
14007,topic,Indigenous and Place-Based Education,3304
14008,topic,Balkan and Eastern European Studies,2002
14009,topic,Ecology and Conservation Studies,1110
14010,topic,Food Industry and Aquatic Biology,1106
14011,topic,Elevator Systems and Control,2207
14012,topic,Comparative and International Law Studies,3308
14013,topic,Legal Language and Interpretation,3308
14014,topic,Transportation Systems and Infrastructure,1405
14015,topic,Otitis Media and Relapsing Polychondritis,2745
14016,topic,International Relations and Autism,3322
14017,topic,Legal Issues in Education,3308
14018,topic,Agriculture and Biological Studies,1100
14019,topic,Socioeconomic and Demographic Analysis,2308
14020,topic,Medical research and treatments,2746
14021,topic,Medieval European Literature and History,1203
14022,topic,Cultural and Religious Practices in Indonesia,3316
14023,topic,Interdisciplinary Studies and Sociocultural Dynamics,3312
14024,topic,"Education, Philosophy, and Society",1211
14025,topic,Educational Technology and Assessment,1710
14026,topic,Flannery O'Connor and Thomas Merton,1407
14027,topic,21st Century Education and Governance,3303
14028,topic,Healthcare and Venom Research,2736
14029,topic,Thoreau and American Literature,1710
14030,topic,Taxation and Legal Issues,1402
14031,topic,Global and Cross-Cultural Management,3314
14032,topic,History and International Relations,3320
14033,topic,Education in Rural Contexts,3304
14034,topic,Musicians’ Health and Performance,2742
14035,topic,"Literature, Culture, and Aesthetics",1209
14036,topic,Literary and Philosophical Studies,3320
14037,topic,Arabic Language Education Studies,3304
14038,topic,"Youth, Politics, and Society",3312
14039,topic,Ecology and biodiversity studies,2303
14040,topic,Problem Solving Skills Development,3616
14041,topic,Central European Literary Studies,3314
14042,topic,Technology and Security Systems,1710
14043,topic,Historical and modern epidemiology studies,3312
14044,topic,Medical and Agricultural Research Studies,3303
14045,topic,"Health, Education, and Physical Culture",3207
14046,topic,Bach Studies and Logistics Development,1208
14047,topic,Marine and environmental studies,1910
14048,topic,Silkworms and Sericulture Research,1109
14049,topic,Plant and Fungal Species Descriptions,1312
14050,topic,Forest Ecology and Conservation,1107
14051,topic,Regional Economic and Spatial Analysis,2002
14052,topic,Galician and Iberian cultural studies,3305
14053,topic,Dengue and Mosquito Control Research,3312
14054,topic,Humic Substances and Bio-Organic Studies,1111
14055,topic,Consumer Packaging Perceptions and Trends,1406
14056,topic,Safety Warnings and Signage,3207
14057,topic,Hypertrophic osteoarthropathy and related conditions,2745
14058,topic,Value Engineering and Management,1408
14059,topic,"Nietzsche, Schopenhauer, and Hegel",1211
14060,topic,Education and Communication Studies,3304
14061,topic,Educational Practices and Policies,3304
14062,topic,Migration and Exile Studies,3312
14063,topic,Diverse Philosophical and Cultural Studies,1212
14064,topic,Organizational and Employee Performance,1702
14065,topic,Biological Research and Disease Studies,1312
14066,topic,Economic Development and Regional Competitiveness,2002
14067,topic,Cloud Computing and Remote Desktop Technologies,1708
14068,topic,Organic and Inorganic Chemical Reactions,1607
14069,topic,Scientific Research Methodologies and Applications,2312
14070,topic,Knowledge Societies in the 21st Century,3317
14071,topic,Healthcare during COVID-19 Pandemic,1710
14072,topic,Immunotoxicology and immune responses,2403
14073,topic,Diverse Global Research Studies,3312
14074,topic,Persona Design and Applications,1709
14075,topic,Psychodrama and Leishmaniasis Studies,3304
14076,topic,Material Properties and Failure Mechanisms,2505
14077,topic,Socio-political and Technological Issues,3312
14078,topic,Multiple and Secondary Primary Cancers,2713
14079,topic,Mathematics Education and Programs,2611
14080,topic,"Philosophy, Sociology, Political Theory",3312
14081,topic,Linguistic Education and Pedagogy,1203
14082,topic,"Modeling, Simulation, and Optimization",2607
14083,topic,Extremum Seeking Control Systems,2207
14084,topic,Methodology and Impact of Social Science Research,3312
14085,topic,Student Stress and Coping,3204
14086,topic,Military and Defense Studies,3320
14087,topic,"Economic, Educational, Environmental and Organizational Development",3300
14088,topic,Generational Differences and Trends,3319
14089,topic,Nanotechnology research and applications,2204
14090,topic,Health and Conflict Studies,3600
14091,topic,Industrial and Mining Safety,2213
14092,topic,"Ethics, Aesthetics, and Art",1211
14093,topic,Global Health and Epidemiology,3605
14094,topic,Italy: Economic History and Contemporary Issues,2002
14095,topic,"Literature, Musicology, and Cultural Analysis",3304
14096,topic,Advancements in Materials Engineering,2210
14097,topic,Chemistry Education and Research,3304
14098,topic,Energy Efficiency in Computing,1708
14099,topic,Synthesis and Characterization of Heterocyclic Compounds,1605
14100,topic,Scientific Research and Technology,1706
14101,topic,Financial Crisis of the 21st Century,2003
14102,topic,Corporate Governance and Law,1408
14103,topic,Educational Management and Quality,1710
14104,topic,Developmental and Educational Neuropsychology,3206
14105,topic,Cultural and Artistic Studies,3316
14106,topic,Environmental and Sediment Control,2308
14107,topic,Appalachian Studies and Mathematics,3300
14108,topic,Medical and Pharmaceutic Studies,3004
14109,topic,Scottish History and National Identity,1202
14110,topic,Islamic Studies and Radicalism,3312
14111,topic,Diverse Research Studies Overview,3312
14112,topic,"Economic, financial, and policy analysis",2000
14113,topic,Global Socioeconomic and Political Dynamics,2002
14114,topic,Digital Media and Philosophy,1706
14115,topic,Legal processes and jurisprudence,3308
14116,topic,Aviation History and Innovations,1207
14117,topic,Integrated Circuits and Semiconductor Failure Analysis,2208
14118,topic,Social and Demographic Issues in Germany,3600
14119,topic,Agricultural and Environmental Management,3317
14120,topic,Thallium and Germanium Studies,2310
14121,topic,Logistics and Transportation Systems,1404
14122,topic,Impact of Education Environments,3304
14123,topic,Decolonial Thought and Epistemologies,3314
14124,topic,"Food, Nutrition, and Cultural Practices",1106
14125,topic,"Education, Sociology, Communication Studies",3316
14126,topic,Intramuscular injections and effects,2711
14127,topic,Food and Agricultural Sciences,1106
14128,topic,Metallurgical and Alloy Processes,2500
14129,topic,Economic and Business Studies,2002
14130,topic,"Healthcare, Law, Governance, and Management Studies",3600
14131,topic,Giambattista Vico and Joyce,1207
14132,topic,Medical Research and Islamic Perspectives,1212
14133,topic,Border Security and International Relations,3320
14134,topic,Medical and Biological Sciences,2702
14135,topic,Cancer and biochemical research,1312
14136,topic,Education and Military Integration,3304
14137,topic,"Agriculture, Soil, Plant Science",1105
14138,topic,Life Cycle Costing Analysis,1402
14139,topic,E-commerce and Technology Innovations,1403
14140,topic,Elite Sociology and Global Capitalism,3312
14141,topic,Colonial History and Postcolonial Studies,3312
14142,topic,Multicultural Socio-Legal Studies,3312
14143,topic,Economic and Technological Innovation,2002
14144,topic,Neurological Disease Mechanisms and Treatments,2808
14145,topic,Diverse Cultural Media Analysis,2214
14146,topic,Earthquake and Tsunami Effects,2205
14147,topic,Innovative Approaches in Technology and Social Development,1405
14148,topic,Kierkegaardian Philosophy and Influence,1211
14149,topic,Historical and Literary Analyses,1208
14150,topic,Biochemical and biochemical processes,1305
14151,topic,Literary Analysis and Cultural Studies,1207
14152,topic,Healthcare Facilities Design and Sustainability,3322
14153,topic,Social Development and Education Research,3304
14154,topic,"finance, banking, and market dynamics",2003
14155,topic,Advanced Technology in Applications,1710
14156,topic,Engineering Applied Research,2205
14157,topic,Environmental and Agricultural Sciences,2312
14158,topic,Optical Systems and Laser Technology,2208
14159,topic,Discourse Analysis and Cultural Communication,3316
14160,topic,Water management and technologies,1105
14161,topic,Health and Education Studies,3304
14162,topic,Historical and Literary Studies,3314
14163,topic,Astronomical Observations and Instrumentation,2206
14164,topic,Marine and Offshore Engineering Studies,2212
14165,topic,Inflammation biomarkers and pathways,2403
14166,topic,European Monetary and Fiscal Policies,2003
14167,topic,Consumer behavior in food and health,3312
14168,topic,Occupational Health and Global Justice,3306
14169,topic,Public Health and Environmental Issues,2307
14170,topic,Classical Studies and Philology,1203
14171,topic,"Education, Law, and Society",3320
14172,topic,Cultural and Social Studies in Latin America,1208
14173,topic,"Education, Healthcare and Sociology Research",3207
14174,topic,Artificial Intelligence and Decision Support Systems,1710
14175,topic,Intuitionistic Fuzzy Systems Applications,1702
14176,topic,Interdisciplinary Cultural and Social Studies,3312
14177,topic,Water Resources and Management,2303
14178,topic,Environmental Science and Water Management,2312
14179,topic,Waste Management and Recycling,2311
14180,topic,"Law, logistics, and international trade",1402
14181,topic,Academic Freedom and Politics,3320
14182,topic,Technology-Enhanced Education Studies,3304
14183,topic,Banking Sector Performance and Management,1402
14184,topic,Metallurgy and Material Science,2505
14185,topic,"Research, Science, and Academia",1802
14186,topic,Healthcare Systems and Practices,3600
14187,topic,Varied Academic Research Topics,1404
14188,topic,Latin American Legal and Economic Studies,3320
14189,topic,Intravenous Infusion Technology and Safety,2204
14190,topic,Military history and social perspectives,3316
14191,topic,Historical Art and Architecture Studies,1206
14192,topic,"Literature, Film, and Journalism Analysis",1208
14193,topic,Literature and Cultural Memory,1208
14194,topic,Bioactive Compounds in Plants,1110
14195,topic,Linguistic and Cultural Studies,1110
14196,topic,Multidisciplinary Warburg-centric Studies,3308
14197,topic,Historical Studies of Medieval Iberia,1204
14198,topic,Philosophical Thought and Analysis,3300
14199,topic,Historical and Scientific Studies,2734
14200,topic,"Medical, Sociocultural, and Biopolitical Studies",3320
14201,topic,Data Analysis and Archiving,3312
14202,topic,"Sustainability, Governance, and Employment Studies",3312
14203,topic,"Education, Safety, and Science Studies",3311
