source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
ASJC,2102,Energy Engineering and Power Technology,OAX,2102,Energy Engineering and Power Technology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2103,Fuel Technology,OAX,2103,Fuel Technology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2104,Nuclear Energy and Engineering,OAX,2104,Nuclear Energy and Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2105,Renewable Energy,OAX,2105,"Renewable Energy, Sustainability and the Environment",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,22,Engineering,OAX,22,Engineering,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2200,General Engineering,OAX,2200,General Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2202,Aerospace Engineering,OAX,2202,Aerospace Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2203,Automotive Engineering,OAX,2203,Automotive Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2204,Biomedical Engineering,OAX,2204,Biomedical Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2205,Civil and Structural Engineering,OAX,2205,Civil and Structural Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2206,Computational Mechanics,OAX,2206,Computational Mechanics,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2207,Control and Systems Engineering,OAX,2207,Control and Systems Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2208,Electrical and Electronic Engineering,OAX,2208,Electrical and Electronic Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2209,Industrial and Manufacturing Engineering,OAX,2209,Industrial and Manufacturing Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2210,Mechanical Engineering,OAX,2210,Mechanical Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2211,Mechanics of Materials,OAX,2211,Mechanics of Materials,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2212,Ocean Engineering,OAX,2212,Ocean Engineering,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2213,Safety,OAX,2213,"Safety, Risk, Reliability and Quality",subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2214,Media Technology,OAX,2214,Media Technology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2215,Building and Construction,OAX,2215,Building and Construction,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2216,Architecture,OAX,2216,Architecture,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,23,Environmental Science,OAX,23,Environmental Science,field,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2302,Ecological Modeling,OAX,2302,Ecological Modeling,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2303,Ecology,OAX,2303,Ecology,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
ASJC,2304,Environmental Chemistry,OAX,2304,Environmental Chemistry,subfield,True,exact_key_join,1.0,ASJC code == OpenAlex field_id/subfield_id (verified 100% coverage)
